a_o,c_digo_municipio,municipio,c_digo_departamento,departamento,c_digo_etc,etc,poblaci_n_5_16,tasa_matriculaci_n_5_16,cobertura_neta,cobertura_neta_transici_n,cobertura_neta_primaria,cobertura_neta_secundaria,cobertura_neta_media,cobertura_bruta,cobertura_bruta_transici_n,cobertura_bruta_primaria,cobertura_bruta_secundaria,cobertura_bruta_media,tama_o_promedio_de_grupo,sedes_conectadas_a_internet,deserci_n,deserci_n_transici_n,deserci_n_primaria,deserci_n_secundaria,deserci_n_media,aprobaci_n,aprobaci_n_transici_n,aprobaci_n_primaria,aprobaci_n_secundaria,aprobaci_n_media,reprobaci_n,reprobaci_n_transici_n,reprobaci_n_primaria,reprobaci_n_secundaria,reprobaci_n_media,repitencia,repitencia_transici_n,repitencia_primaria,repitencia_secundaria,repitencia_media
2023,81001,Arauca,81,Arauca,3824.0,Arauca (ETC),19694,101.01,100.94,70.53,97.54,76.78,44.65,115.42,108.87,124.31,113.59,99.75,,,5.9,5.26,6.46,6.04,3.12,88.05,0.82,88.06,85.57,90.64,6.05,0.82,5.48,8.39,6.24,8.93,3.48,10.26,10.04,3.23
2023,76895,Zarzal,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),8391,74.26,74.26,56.22,73.02,64.43,50.96,84.28,74.04,82.73,84.84,91.4,,,4.65,3.48,3.31,6.7,4.26,90.24,0.0,94.6,83.65,90.07,5.12,0.0,2.09,9.64,5.68,7.26,2.09,5.57,11.07,5.9
2023,76892,Yumbo,76,Valle del Cauca,4832.0,Yumbo,20596,105.48,104.58,82.62,104.22,85.9,60.15,115.47,113.53,119.95,115.24,106.19,,,6.14,8.31,5.66,6.9,4.58,85.03,0.0,88.27,78.6,87.43,8.83,0.0,6.07,14.49,8.0,9.48,6.94,9.22,12.68,3.56
2023,76890,Yotoco,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3066,78.96,78.96,64.05,79.62,63.93,46.48,90.35,88.84,92.01,91.13,85.52,,,4.57,4.19,3.93,5.05,5.75,90.98,0.0,93.02,87.36,89.94,4.45,0.0,3.05,7.58,4.31,8.46,2.79,8.2,11.55,5.46
2023,76869,Vijes,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2395,67.18,67.18,51.58,61.72,59.58,41.4,77.41,70.0,72.83,82.92,81.05,,,4.17,2.26,4.76,4.55,2.7,91.42,0.0,90.91,90.4,91.89,4.41,0.0,4.34,5.05,5.41,5.58,2.26,5.03,7.58,4.25
2023,76863,Versalles,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),1363,66.18,66.18,44.55,65.84,56.86,38.86,73.29,57.27,78.58,78.43,57.64,,,3.98,1.59,2.3,5.75,6.78,89.88,0.0,93.33,83.07,90.68,6.14,0.0,4.37,11.18,2.54,8.72,4.76,8.05,13.74,0.0
2023,76845,Ulloa,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),1142,66.37,66.37,53.33,65.25,57.8,32.81,77.58,76.67,76.12,83.38,69.79,,,5.45,4.35,6.1,5.84,2.94,87.96,0.0,91.28,79.93,93.14,6.59,0.0,2.62,14.23,3.92,8.75,8.7,6.69,13.5,2.94
2023,76834,Tuluá,76,Valle del Cauca,3823.0,Tuluá,43020,68.98,68.9,49.78,65.85,61.25,47.65,75.7,69.67,75.03,78.68,74.06,,,5.7,5.16,4.04,8.13,4.51,86.91,0.14,90.83,80.42,88.78,7.39,0.14,5.13,11.45,6.71,7.89,3.53,7.81,10.84,3.41
2023,76828,Trujillo,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),4146,65.46,65.46,45.65,60.08,55.15,42.4,74.77,67.08,70.81,80.73,75.83,,,4.66,6.48,3.24,6.69,3.09,90.86,0.0,93.84,86.42,91.21,4.48,0.0,2.91,6.89,5.7,5.76,3.24,7.4,5.97,1.9
2023,76823,Toro,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3066,62.98,62.98,53.71,61.1,55.79,40.39,68.72,75.55,68.93,70.84,60.78,,,6.15,5.2,5.34,7.2,6.62,89.83,0.0,93.5,83.86,90.24,4.02,0.0,1.16,8.93,3.14,5.9,2.31,7.08,6.48,3.14
2023,76736,Sevilla,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),7801,65.17,65.15,55.5,62.31,53.1,38.22,73.9,67.36,72.15,80.03,68.42,,,8.21,7.1,7.29,10.98,4.65,83.89,0.0,87.53,75.33,90.27,7.9,0.0,5.19,13.69,5.08,10.08,4.19,10.32,13.75,3.39
2023,76670,San Pedro,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3505,75.18,75.15,62.54,70.92,62.69,51.95,83.34,83.39,81.32,86.72,81.49,,,6.4,5.91,5.09,8.4,5.75,88.44,0.0,91.25,81.98,92.53,5.16,0.0,3.66,9.63,1.72,8.84,1.08,10.77,11.08,2.3
2023,76622,Roldanillo,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),6886,76.92,76.85,53.67,72.4,68.08,56.76,86.16,76.45,82.07,88.65,94.91,,,3.6,3.9,2.93,4.88,2.36,91.37,0.0,93.17,88.27,92.05,5.03,0.0,3.9,6.85,5.59,6.88,1.77,5.97,8.77,6.82
2023,76616,Riofrío,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3155,75.53,75.53,73.85,76.12,61.66,39.26,85.04,86.15,87.34,88.1,72.34,,,6.28,4.46,2.99,11.43,6.31,82.41,0.0,90.25,68.32,80.73,11.3,0.0,6.77,20.25,12.96,9.76,1.79,8.7,14.41,7.28
2023,76606,Restrepo,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3224,88.59,88.59,55.94,82.71,82.4,50.56,97.12,80.08,97.32,107.83,83.21,,,4.93,5.74,2.77,6.48,7.41,87.36,0.48,90.85,81.75,88.1,7.71,0.48,6.38,11.77,4.5,6.94,4.78,7.38,8.49,2.12
2023,76563,Pradera,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),10320,71.82,71.76,56.13,67.94,59.53,40.31,80.36,80.13,82.03,85.51,66.43,,,8.49,8.46,7.27,10.74,5.71,83.02,0.0,85.56,76.42,89.62,8.5,0.0,7.17,12.85,4.67,9.73,5.91,8.98,13.58,3.12
2023,76520,Palmira,76,Valle del Cauca,3822.0,Palmira,61728,80.33,80.22,56.98,76.39,71.1,45.4,90.68,78.97,89.61,98.88,82.79,,,4.83,4.34,4.71,5.76,2.84,85.47,0.18,88.0,79.15,89.45,9.7,0.18,7.29,15.08,7.71,8.79,2.63,8.31,12.21,4.11
2023,76497,Obando,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2502,52.12,52.12,41.97,52.79,38.77,30.44,58.11,56.48,64.42,51.69,56.67,,,2.47,0.92,2.16,3.88,1.44,91.65,0.0,93.06,87.62,91.39,5.88,0.0,4.78,8.5,7.18,6.75,2.75,8.02,8.25,1.91
2023,76403,La Victoria,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2134,80.69,80.69,53.7,74.51,71.51,52.17,92.5,84.57,88.58,100.41,89.4,,,6.08,8.27,5.05,7.31,4.78,87.49,0.0,92.29,80.37,90.07,6.42,0.0,2.66,12.33,5.15,6.65,4.51,5.61,9.44,3.68
2023,76400,La Unión,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),6550,73.16,73.11,66.73,70.78,63.26,50.53,79.95,78.88,79.72,80.7,79.48,,,4.21,4.8,2.69,5.97,4.06,90.81,0.0,93.83,84.98,93.23,4.98,0.0,3.47,9.05,2.71,4.51,2.13,4.4,6.28,2.17
2023,76377,La Cumbre,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2862,70.79,70.79,52.97,68.42,63.44,42.69,80.99,67.58,77.62,89.82,77.35,,,4.1,9.09,3.86,3.72,3.55,88.43,0.0,91.3,83.93,90.65,7.46,0.0,4.83,12.35,5.81,6.67,5.3,6.28,8.1,4.84
2023,76364,Jamundí,76,Valle del Cauca,4815.0,Jamundí,33539,78.41,78.33,59.21,76.61,67.08,41.95,84.99,70.88,88.52,90.32,72.6,,,6.75,4.81,5.73,9.06,4.73,84.85,0.08,88.09,77.91,88.08,8.41,0.08,6.19,13.03,7.19,9.43,3.18,8.62,13.48,4.04
2023,76318,Guacarí,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),6832,75.59,75.59,69.71,76.07,58.22,42.99,87.16,92.15,88.21,85.51,85.55,,,4.73,5.8,3.58,6.08,4.03,87.91,0.26,90.04,82.78,91.07,7.36,0.26,6.38,11.14,4.9,8.87,4.75,7.17,14.03,3.46
2023,76306,Ginebra,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),4619,80.36,80.34,52.39,69.65,76.48,58.45,89.31,63.1,78.88,103.33,97.5,,,6.28,8.86,5.5,7.43,4.43,85.84,0.0,90.27,80.5,88.36,7.88,0.0,4.23,12.06,7.21,9.72,1.27,8.12,13.46,6.23
2023,76275,Florida,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),11717,80.54,80.52,64.48,77.05,69.15,50.12,92.19,91.5,88.21,97.46,91.55,,,7.57,19.24,6.08,7.67,5.07,85.29,0.76,88.29,82.33,86.99,7.14,0.76,5.63,10.0,7.94,10.03,16.82,10.36,11.46,2.13
2023,76250,El Dovio,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2030,88.08,88.08,81.55,90.61,51.92,33.44,102.27,122.02,117.15,91.42,74.92,,,8.03,7.32,5.74,13.24,6.96,80.21,0.49,77.35,78.66,87.97,11.76,0.49,16.91,8.1,5.06,11.17,4.39,12.76,13.24,3.16
2023,76248,El Cerrito,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),10783,85.33,85.3,64.52,84.67,73.24,53.75,94.93,91.96,96.96,95.55,90.16,,,4.66,11.7,3.87,4.53,3.32,88.11,0.0,91.25,85.23,85.4,7.23,0.0,4.89,10.23,11.28,8.55,11.88,7.23,10.79,5.34
2023,76246,El Cairo,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),1418,65.16,65.16,42.24,65.11,53.15,33.48,71.58,62.93,78.96,67.44,65.2,,,5.61,4.11,4.23,7.17,7.58,87.29,0.0,87.53,82.87,92.42,7.11,0.0,8.25,9.97,0.0,9.51,2.74,11.42,10.28,4.55
2023,76243,El Águila,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),1946,64.95,64.95,54.9,59.65,53.52,43.4,71.22,71.9,70.05,72.11,72.01,,,8.26,8.18,6.73,12.16,3.98,86.74,0.0,89.38,79.5,92.54,5.0,0.0,3.89,8.33,3.48,8.79,7.27,10.44,9.46,3.48
2023,76233,Dagua,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),9720,66.54,66.51,47.88,66.31,54.74,34.35,75.24,65.84,79.36,76.51,66.9,,,3.65,5.26,3.91,3.54,1.97,86.03,0.24,85.38,82.69,92.97,10.33,0.24,10.71,13.77,5.06,9.36,3.59,10.03,11.47,4.22
2023,76147,Cartago,76,Valle del Cauca,3821.0,Cartago,24582,72.51,72.46,56.58,69.79,63.92,44.77,80.99,73.5,80.24,86.45,75.28,,,4.94,3.4,3.8,6.61,4.79,87.13,0.09,91.4,79.95,88.41,7.92,0.09,4.79,13.44,6.79,8.22,4.35,7.05,12.24,3.46
2023,76130,Candelaria,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),18477,99.68,99.63,76.82,98.5,86.42,55.74,107.85,99.62,112.71,112.22,90.8,,,5.2,6.92,4.67,6.13,3.3,86.23,0.18,90.47,78.7,88.58,8.58,0.18,4.86,15.17,8.13,9.44,2.61,8.0,14.04,5.63
2023,76126,Calima El Darien,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3654,75.67,75.67,68.2,71.05,66.64,47.92,84.76,91.17,81.77,87.87,82.75,,,5.33,4.62,4.46,6.82,5.15,89.42,0.0,90.59,85.32,91.24,5.26,0.0,4.95,7.86,3.61,6.77,2.1,5.28,11.33,4.12
2023,76122,Caicedonia,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),5319,64.41,64.41,62.12,65.65,53.35,33.55,72.44,76.01,75.35,72.11,64.96,,,8.3,4.85,5.41,12.73,7.44,84.35,0.0,89.46,75.18,86.78,7.35,0.0,5.13,12.09,5.79,10.31,1.49,9.23,15.12,5.99
2023,76113,Bugalagrande,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),4783,69.66,69.62,56.32,68.69,58.6,43.35,77.63,73.08,79.35,76.63,77.6,,,5.52,3.81,4.64,6.4,6.64,88.32,0.0,90.32,85.76,85.27,6.16,0.0,5.04,7.85,8.09,6.74,4.29,7.49,7.46,4.36
2023,76111,Guadalajara de Buga,76,Valle del Cauca,3820.0,Guadalajara de Buga,23416,76.12,75.94,50.79,71.19,67.77,47.51,85.74,75.13,83.02,92.68,83.62,,,5.11,8.25,4.05,6.19,3.73,85.64,0.0,88.84,80.39,87.87,9.25,0.0,7.11,13.43,8.4,9.14,9.82,8.13,11.58,4.95
2023,76109,Buenaventura,76,Valle del Cauca,3819.0,Buenaventura,84323,68.1,67.89,38.99,61.07,50.33,33.75,80.2,66.24,83.08,82.41,75.49,,,3.53,3.7,3.36,4.06,2.58,85.61,2.67,85.77,82.85,88.76,10.85,2.67,10.88,13.09,8.65,13.03,10.51,16.28,12.45,5.13
2023,76100,Bolívar,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3401,71.74,71.74,54.74,67.9,57.65,34.96,83.3,76.49,85.9,88.59,69.2,,,7.99,8.26,7.28,9.34,6.9,82.03,0.0,82.24,77.18,87.59,9.98,0.0,10.47,13.47,5.52,10.92,1.83,12.03,14.2,3.79
2023,76054,Argelia,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),1193,69.24,69.24,57.3,67.22,57.18,32.34,77.7,73.03,78.56,82.54,67.66,,,9.23,9.23,7.35,13.27,3.96,86.1,0.0,87.4,81.55,92.08,4.67,0.0,5.25,5.18,3.96,8.64,12.31,9.97,8.09,2.97
2023,76041,Ansermanuevo,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),3806,69.1,69.1,50.96,70.13,53.85,28.53,80.71,69.11,86.96,84.93,62.28,,,10.66,7.85,6.78,17.29,10.04,77.64,0.0,84.63,61.29,85.66,11.7,0.0,8.59,21.41,4.3,12.82,2.09,13.63,17.18,3.23
2023,76036,Andalucía,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),4221,65.74,65.67,57.4,64.34,56.44,37.0,74.37,75.44,73.16,78.57,68.43,,,8.7,10.73,6.84,11.15,6.78,85.19,0.56,89.29,77.93,89.97,6.11,0.56,3.88,10.92,3.24,7.12,3.95,6.94,9.29,3.82
2023,76020,Alcalá,76,Valle del Cauca,3817.0,Valle del Cauca (ETC),2897,64.62,64.62,50.22,64.19,49.4,33.47,73.56,69.78,76.86,75.0,64.52,,,7.57,5.1,6.15,11.4,4.43,86.07,0.0,90.28,77.2,88.56,6.36,0.0,3.58,11.4,7.01,11.96,3.82,12.29,16.26,5.17
2023,76001,Cali,76,Valle del Cauca,3818.0,Cali,382285,80.91,80.63,63.15,77.92,69.84,49.0,89.29,79.19,89.16,91.62,89.84,,,5.03,4.87,4.8,5.96,3.47,86.57,1.33,89.1,80.79,89.55,8.4,1.33,6.1,13.25,6.98,8.67,4.83,8.31,11.85,3.8
2023,73873,Villarrica,73,Tolima,3815.0,Tolima (ETC),868,90.67,90.67,76.39,91.11,78.17,42.55,94.7,100.0,107.82,93.31,60.28,,,5.23,6.94,3.25,7.17,7.06,91.61,0.0,95.75,84.91,91.76,3.16,0.0,1.0,7.92,1.18,7.42,0.0,7.0,11.7,2.35
2023,73870,Villahermosa,73,Tolima,3815.0,Tolima (ETC),1885,85.04,85.04,60.0,78.81,77.04,38.21,97.03,80.65,98.11,108.18,79.07,,,5.67,7.2,2.73,9.34,4.65,86.58,0.0,92.2,77.05,90.7,7.76,0.0,5.07,13.61,4.65,10.44,3.2,11.83,11.48,5.81
2023,73861,Venadillo,73,Tolima,3815.0,Tolima (ETC),2382,92.11,92.11,62.57,81.53,80.0,60.64,103.74,94.41,93.4,119.15,101.22,,,4.38,4.14,2.43,6.47,4.37,89.09,0.0,93.81,82.79,89.21,6.53,0.0,3.76,10.74,6.41,6.96,0.0,7.29,8.89,4.66
2023,73854,Valle de San Juan,73,Tolima,3815.0,Tolima (ETC),995,85.93,85.93,78.08,81.19,71.55,47.65,90.85,108.22,95.3,93.97,66.47,,,3.87,7.59,1.56,6.73,0.88,92.26,0.0,96.36,87.46,92.04,3.87,0.0,2.08,5.81,7.08,7.08,2.53,6.49,9.79,4.42
2023,73770,Suárez,73,Tolima,3815.0,Tolima (ETC),581,86.92,86.92,55.56,82.7,83.76,47.06,93.8,71.11,91.56,109.14,79.41,,,1.47,3.13,0.46,2.33,1.23,89.36,6.25,93.09,83.26,95.06,9.17,6.25,6.45,14.42,3.7,5.32,0.0,5.07,7.91,1.23
2023,73686,Santa Isabel,73,Tolima,3815.0,Tolima (ETC),1170,87.35,87.35,62.5,83.23,77.89,38.38,92.91,84.09,98.74,101.97,64.14,,,3.5,4.05,2.55,4.34,3.94,87.4,0.0,95.12,77.35,86.61,9.11,0.0,2.34,18.31,9.45,11.87,6.76,8.7,18.07,6.3
2023,73678,San Luis,73,Tolima,3815.0,Tolima (ETC),2261,102.17,102.17,73.01,99.23,85.25,57.32,111.19,112.27,117.6,114.12,90.15,,,5.36,6.56,4.03,6.94,4.89,85.3,0.0,89.14,77.31,89.3,9.34,0.0,6.84,15.74,5.81,9.41,4.92,8.7,12.73,5.5
2023,73675,San Antonio,73,Tolima,3815.0,Tolima (ETC),2944,92.29,92.29,80.7,92.33,73.71,51.31,103.84,101.75,107.75,102.58,97.78,,,4.47,2.16,3.83,5.94,4.67,89.91,0.43,89.75,87.23,92.31,5.62,0.43,6.43,6.83,3.02,8.15,0.86,9.56,10.73,1.37
2023,73671,Saldaña,73,Tolima,3815.0,Tolima (ETC),2616,87.04,87.0,64.58,86.19,74.53,49.79,93.5,103.65,100.29,91.99,77.23,,,1.83,1.76,2.51,1.5,0.86,96.38,1.76,96.4,95.89,97.42,1.79,1.76,1.09,2.62,1.72,6.03,3.53,8.94,5.61,0.57
2023,73624,Rovira,73,Tolima,3815.0,Tolima (ETC),4746,97.01,97.01,74.58,96.16,82.34,52.62,105.2,100.85,112.13,108.22,84.77,,,5.18,4.53,3.71,7.62,4.36,90.73,0.28,92.86,85.78,93.55,4.09,0.28,3.43,6.6,2.09,8.38,2.27,8.78,11.34,2.61
2023,73622,Roncesvalles,73,Tolima,3815.0,Tolima (ETC),1225,76.24,76.24,63.54,74.6,67.15,35.58,80.24,82.29,89.48,80.82,55.77,,,2.95,0.0,2.44,4.45,2.59,93.59,0.0,92.9,91.99,96.55,3.46,0.0,4.66,3.56,0.86,7.63,1.27,7.54,11.57,0.86
2023,73616,Rioblanco,73,Tolima,3815.0,Tolima (ETC),5666,80.64,80.64,56.27,84.31,63.49,34.51,87.86,77.45,101.61,83.33,63.73,,,5.01,4.05,2.9,8.82,5.73,88.26,0.25,89.38,83.21,91.19,6.73,0.25,7.72,7.97,3.08,10.91,1.27,13.89,10.53,3.96
2023,73585,Purificación,73,Tolima,3815.0,Tolima (ETC),3963,97.96,97.91,62.26,93.66,84.72,66.82,108.55,97.48,107.07,111.61,111.36,,,3.52,1.67,3.15,4.94,2.43,88.75,13.81,89.26,86.28,94.38,7.72,13.81,7.59,8.78,3.18,6.28,1.67,8.23,6.86,2.06
2023,73563,Prado,73,Tolima,3815.0,Tolima (ETC),1579,97.59,97.53,50.78,92.3,88.48,54.92,107.6,84.38,109.24,112.83,104.17,,,4.9,4.35,3.57,6.9,4.05,90.13,0.0,93.15,84.31,93.52,4.97,0.0,3.27,8.79,2.43,4.78,1.09,5.36,6.03,1.62
2023,73555,Planadas,73,Tolima,3815.0,Tolima (ETC),6545,101.39,101.39,83.54,108.33,76.33,42.95,111.64,116.46,127.13,105.7,79.11,,,5.74,3.86,5.1,7.67,5.05,87.31,0.31,87.23,83.78,90.39,6.95,0.31,7.67,8.56,4.56,9.8,1.39,11.65,11.33,3.09
2023,73547,Piedras,73,Tolima,3815.0,Tolima (ETC),1170,71.62,71.62,47.06,71.93,60.64,38.22,76.75,77.65,84.65,80.2,54.22,,,3.34,3.03,2.33,5.25,1.64,90.09,0.0,92.23,83.33,97.54,6.57,0.0,5.44,11.42,0.82,9.47,0.0,12.44,11.42,0.0
2023,73520,Palocabildo,73,Tolima,3815.0,Tolima (ETC),1917,76.68,76.68,63.69,80.55,55.81,39.61,81.22,82.8,95.42,72.71,61.04,,,3.9,0.78,3.54,6.28,1.78,93.42,0.0,94.09,89.77,95.27,2.69,0.0,2.36,3.95,2.96,9.2,1.56,11.55,10.0,2.37
2023,73504,Ortega,73,Tolima,3815.0,Tolima (ETC),7077,79.21,79.13,57.98,76.99,68.03,46.81,84.61,76.77,88.36,87.24,73.66,,,2.49,4.29,1.81,3.07,2.27,92.38,0.24,93.97,88.97,94.19,5.13,0.24,4.22,7.96,3.54,8.7,1.67,11.75,8.77,2.53
2023,73483,Natagaima,73,Tolima,3815.0,Tolima (ETC),2488,106.23,106.19,76.27,99.29,89.73,66.82,119.37,124.86,116.63,123.17,115.81,,,3.58,2.84,1.25,5.72,4.99,92.84,0.0,96.57,88.56,91.14,3.58,0.0,2.18,5.72,3.88,8.13,2.27,8.0,10.96,4.43
2023,73461,Murillo,73,Tolima,3815.0,Tolima (ETC),950,57.05,57.05,43.84,60.36,44.04,25.16,62.11,67.12,72.63,58.1,42.14,,,7.29,4.08,2.82,12.63,13.43,80.0,0.0,85.92,67.89,77.61,12.71,0.0,11.27,19.47,8.96,15.59,0.0,16.55,22.11,4.48
2023,73449,Melgar,73,Tolima,3815.0,Tolima (ETC),6512,122.16,122.08,100.96,118.38,104.51,71.84,136.89,137.76,136.95,140.63,129.12,,,5.43,4.79,6.02,6.02,2.5,91.13,0.42,90.6,89.76,94.08,3.45,0.42,3.38,4.23,3.41,8.23,1.46,9.36,9.96,4.2
2023,73443,Mariquita,73,Tolima,3815.0,Tolima (ETC),6782,93.2,93.19,68.81,89.75,81.07,52.6,102.95,94.35,104.12,108.44,93.2,,,3.98,4.57,3.93,4.17,3.34,88.13,0.51,92.18,81.9,88.45,7.89,0.51,3.89,13.93,8.22,9.51,3.05,10.08,11.99,4.24
2023,73411,Líbano,73,Tolima,3815.0,Tolima (ETC),6496,100.69,100.69,72.16,95.51,86.55,55.9,113.65,100.0,111.76,123.43,104.13,,,4.55,3.41,3.19,6.49,3.99,90.26,0.0,92.75,85.61,92.26,5.19,0.0,4.06,7.9,3.75,9.69,1.95,9.32,13.79,3.28
2023,73408,Lérida,73,Tolima,3815.0,Tolima (ETC),3121,93.53,93.53,65.42,91.72,76.66,56.78,103.52,97.5,104.81,108.06,94.32,,,5.62,3.47,5.67,6.5,4.51,89.32,0.0,91.23,85.82,88.36,5.07,0.0,3.1,7.68,7.13,7.56,6.44,9.37,8.32,1.43
2023,73352,Icononzo,73,Tolima,3815.0,Tolima (ETC),2185,94.97,94.97,73.1,89.72,79.6,56.59,109.38,101.17,104.31,109.66,125.27,,,4.26,2.63,3.82,5.48,3.27,90.67,0.0,91.79,86.57,94.44,5.07,0.0,4.39,7.95,2.29,8.7,0.66,10.98,10.01,2.94
2023,73349,Honda,73,Tolima,3815.0,Tolima (ETC),3976,86.19,86.19,66.9,88.58,69.2,43.67,101.06,119.72,107.66,100.57,81.53,,,4.96,4.96,4.34,6.03,4.2,85.9,0.0,88.78,79.38,88.05,9.14,0.0,6.88,14.59,7.74,10.86,10.74,11.95,12.93,3.31
2023,73347,Herveo,73,Tolima,3815.0,Tolima (ETC),1406,77.81,77.81,62.14,74.43,66.94,37.39,83.93,84.47,87.3,90.2,62.61,,,3.39,1.15,1.59,5.43,4.7,83.14,0.0,88.45,74.43,81.88,13.47,0.0,9.96,20.14,13.42,13.81,3.45,13.35,18.33,8.05
2023,73319,Guamo,73,Tolima,3815.0,Tolima (ETC),5816,88.81,88.76,64.3,83.59,75.36,54.59,97.56,99.08,97.95,101.05,89.16,,,4.8,5.75,4.01,5.81,4.1,88.88,0.0,90.22,85.0,91.67,6.32,0.0,5.77,9.19,4.23,8.77,3.01,10.38,10.35,3.55
2023,73283,Fresno,73,Tolima,3815.0,Tolima (ETC),5816,91.33,91.32,83.29,89.86,73.61,48.73,100.34,111.83,106.6,98.21,85.32,,,3.87,3.6,3.62,4.88,2.28,89.32,1.27,91.74,82.93,93.46,6.81,1.27,4.64,12.18,4.26,11.19,8.05,11.59,14.26,3.65
2023,73275,Flandes,73,Tolima,3815.0,Tolima (ETC),5123,89.32,89.24,70.48,88.2,74.2,40.07,98.89,116.28,105.22,103.31,68.5,,,5.71,9.67,4.29,6.72,5.05,88.83,0.0,89.96,85.96,92.02,5.47,0.0,5.75,7.32,2.93,9.03,2.67,9.78,11.05,4.79
2023,5002,Abejorral,5,Antioquia,3758.0,Antioquia (ETC),3634,74.38,74.38,50.55,74.32,63.78,40.95,81.54,65.93,87.91,83.4,69.68,,,4.15,3.33,2.86,6.36,3.03,88.08,0.56,89.88,82.7,92.56,7.77,0.56,7.26,10.93,4.41,9.07,1.67,10.28,11.32,2.2
2023,73270,Falan,73,Tolima,3815.0,Tolima (ETC),1411,101.28,101.28,67.92,87.86,97.95,78.54,112.4,83.96,100.17,117.66,145.06,,,4.13,3.37,3.24,6.28,1.57,91.28,0.0,91.64,88.48,94.9,4.59,0.0,5.12,5.24,3.53,8.65,0.0,11.77,9.95,1.57
2023,73268,Espinal,73,Tolima,3815.0,Tolima (ETC),12080,108.9,108.79,81.91,110.34,91.14,60.12,122.55,119.21,128.9,121.25,112.87,,,4.09,5.29,3.77,4.81,2.69,86.77,0.0,89.45,80.55,91.28,9.14,0.0,6.79,14.64,6.02,9.03,2.12,10.48,11.12,2.14
2023,73236,Dolores,73,Tolima,3815.0,Tolima (ETC),1500,91.6,91.6,76.92,81.92,83.5,53.54,101.93,104.27,96.25,112.23,93.7,,,3.88,2.46,4.07,4.72,2.05,91.24,0.0,90.83,88.5,95.38,4.88,0.0,5.09,6.78,2.56,8.61,4.92,7.3,13.96,1.54
2023,73226,Cunday,73,Tolima,3815.0,Tolima (ETC),1586,90.92,90.92,74.38,78.72,79.34,62.69,100.69,94.21,92.86,108.23,107.69,,,3.29,5.41,1.64,4.69,3.39,94.63,0.0,97.71,90.81,95.34,2.08,0.0,0.65,4.5,1.27,4.83,2.7,5.24,6.57,0.85
2023,73217,Coyaima,73,Tolima,3815.0,Tolima (ETC),4814,103.1,103.1,74.87,91.54,95.46,67.59,112.05,109.42,107.16,120.38,108.58,,,3.81,2.94,2.0,5.21,5.87,89.38,0.98,91.27,85.52,90.09,6.81,0.98,6.73,9.27,4.04,8.19,1.72,9.19,9.95,4.43
2023,73200,Coello,73,Tolima,3815.0,Tolima (ETC),1466,83.56,83.56,57.52,77.63,76.0,51.43,92.7,93.81,90.79,97.2,87.76,,,2.74,8.49,1.81,3.27,1.03,92.3,2.83,93.48,90.2,95.9,4.95,2.83,4.71,6.54,3.08,5.11,0.94,6.52,6.32,0.51
2023,73168,Chaparral,73,Tolima,3815.0,Tolima (ETC),11389,87.26,87.18,71.03,86.2,69.24,41.46,97.59,99.44,102.86,99.9,79.35,,,5.77,4.11,3.95,8.8,5.63,85.83,0.25,89.95,77.86,84.7,8.4,0.25,6.1,13.34,9.67,10.71,5.11,10.87,13.7,5.23
2023,73152,Casabianca,73,Tolima,3815.0,Tolima (ETC),1242,87.04,87.04,84.85,84.91,71.73,50.73,92.43,103.03,97.87,89.79,79.02,,,6.18,2.94,2.96,8.47,12.96,93.12,0.0,96.05,91.27,85.8,0.7,0.0,0.99,0.26,1.23,4.88,0.0,7.91,3.7,1.23
